"","x"
"GSM1772096162.34","4"
"GSM1772096165.26","4"
"GSM1772096096.18","4"
"GSM1772096127.15","4"
"GSM1772096144.17","4"
"GSM1772078028.26","13"
"GSM1772078023.18","13"
"GSM1772092010.27","13"
"GSM1772092005.21","13"
"GSM1772096096.19","13"
"GSM1772096165.27","13"
"GSM1772096128.21","13"
"GSM1772084014.17","13"
"GSM1772092005.22","17"
"GSM1772078029.25","13"
"GSM1772078018.35","13"
"GSM1772092008.34","13"
"GSM1772096097.21","13"
"GSM1772096101.32","13"
"GSM1772084020.13","13"
"GSM1772084014.18","13"
"GSM1772084017.26","13"
"GSM1772096173.24","2"
"GSM1772096168.29","13"
"GSM1772058147.57","4"
"GSM1772078018.36","13"
"GSM1772092005.23","13"
"GSM1772096101.33","4"
"GSM1772096145.23","13"
"GSM1772058147.58","17"
"GSM1772075309.21","4"
"GSM1772058147.59","10"
"GSM1772096096.20","15"
"GSM1772058147.60","10"
"GSM1772078030.43","18"
"GSM1772084021.24","2"
"GSM1772096171.26","18"
"GSM1772096141.44","18"
"GSM1772096171.27","2"
"GSM1772058147.61","10"
"GSM1772058147.62","10"
"GSM1772075309.22","2"
"GSM1772096132.44","18"
"GSM1772084021.25","2"
"GSM1772092008.35","2"
"GSM1772096127.16","18"
"GSM1772096128.22","18"
"GSM1772092013.36","18"
"GSM1772096171.28","18"
"GSM1772096161.6","18"
"GSM1772075309.23","18"
"GSM1772092005.24","2"
"GSM1772058147.63","18"
"GSM1772084021.26","18"
"GSM1772096127.17","18"
"GSM1772084020.14","18"
"GSM1772078028.27","18"
"GSM1772078029.26","18"
"GSM1772096127.18","18"
"GSM1772096127.19","18"
"GSM1772096171.29","18"
"GSM1772075319.14","18"
"GSM1772092008.36","18"
"GSM1772096132.45","18"
"GSM1772075309.24","18"
"GSM1772078022.25","18"
"GSM1772084021.27","18"
"GSM1772075310.30","18"
"GSM1772075319.15","2"
"GSM1772078031.32","2"
"GSM1772084020.15","2"
"GSM1772078016.37","2"
"GSM1772075309.25","2"
"GSM1772075310.31","2"
"GSM1772096127.20","2"
"GSM1772096161.7","2"
"GSM1772096099.34","15"
"GSM1772075310.32","2"
"GSM1772075310.33","2"
"GSM1772078017.42","15"
"GSM1772092008.37","2"
"GSM1772092008.38","2"
"GSM1772096126.30","2"
"GSM1772096138.38","15"
"GSM1772075317.35","9"
"GSM1772075310.34","2"
"GSM1772078029.27","2"
"GSM1772078031.33","2"
"GSM1772075309.26","2"
"GSM1772075309.27","4"
"GSM1772078016.38","2"
"GSM1772078014.35","10"
"GSM1772096168.30","2"
"GSM1772058147.64","10"
"GSM1772075309.28","2"
"GSM1772075309.29","2"
"GSM1772075310.35","2"
"GSM1772078016.39","2"
"GSM1772078017.43","2"
"GSM1772078017.44","2"
"GSM1772078022.26","2"
"GSM1772096132.46","2"
"GSM1772096138.39","2"
"GSM1772096173.25","15"
"GSM1772078031.34","2"
"GSM1772078013.41","2"
"GSM1772084021.28","2"
"GSM1772075319.16","2"
"GSM1772075319.17","2"
"GSM1772096144.18","2"
"GSM1772096168.31","2"
"GSM1772096128.23","8"
"GSM1772084017.27","2"
"GSM1772075309.30","2"
"GSM1772075309.31","2"
"GSM1772078018.37","2"
"GSM1772075304.43","2"
"GSM1772075305.42","2"
"GSM1772075309.32","2"
"GSM1772078029.28","2"
"GSM1772078029.29","2"
"GSM1772078030.44","2"
"GSM1772078031.35","2"
"GSM1772078016.40","2"
"GSM1772078022.27","2"
"GSM1772096100.41","9"
"GSM1772096100.42","2"
"GSM1772096103.43","2"
"GSM1772096132.47","2"
"GSM1772096133.32","2"
"GSM1772096134.27","9"
"GSM1772096138.40","2"
"GSM1772084020.16","2"
"GSM1772096138.41","2"
"GSM1772078031.36","2"
"GSM1772078016.41","2"
"GSM1772096136.41","2"
"GSM1772096138.42","2"
"GSM1772096144.19","2"
"GSM1772096101.34","4"
"GSM1772075305.43","4"
"GSM1772075309.33","2"
"GSM1772058147.65","2"
"GSM1772075310.36","16"
"GSM1772078028.28","2"
"GSM1772078028.29","2"
"GSM1772078029.30","2"
"GSM1772078016.42","2"
"GSM1772078023.19","2"
"GSM1772096126.31","4"
"GSM1772096127.21","2"
"GSM1772096101.35","4"
"GSM1772096101.36","4"
"GSM1772096145.24","2"
"GSM1772084014.19","2"
"GSM1772084021.29","2"
"GSM1772084021.30","2"
"GSM1772096128.24","4"
"GSM1772096175.11","2"
"GSM1772096103.44","2"
"GSM1772096145.25","2"
"GSM1772096145.26","2"
"GSM1772092011.24","5"
"GSM1772075309.34","2"
"GSM1772092010.28","2"
"GSM1772078018.38","2"
"GSM1772078019.37","2"
"GSM1772092010.29","2"
"GSM1772078018.39","2"
"GSM1772078019.38","2"
"GSM1772078022.28","2"
"GSM1772078030.45","2"
"GSM1772078014.36","2"
"GSM1772096096.21","2"
"GSM1772096097.22","5"
"GSM1772075310.37","2"
"GSM1772096140.32","5"
"GSM1772078028.30","2"
"GSM1772096140.33","8"
"GSM1772092011.25","2"
"GSM1772096100.43","2"
"GSM1772096138.43","2"
"GSM1772092010.30","2"
"GSM1772075309.35","4"
"GSM1772075310.38","2"
"GSM1772058147.66","2"
"GSM1772078014.37","2"
"GSM1772092008.39","2"
"GSM1772096127.22","2"
"GSM1772075319.18","2"
"GSM1772078018.40","2"
"GSM1772096168.32","2"
"GSM1772096102.20","2"
"GSM1772078028.31","2"
"GSM1772096128.25","2"
"GSM1772096128.26","2"
"GSM1772078023.20","8"
"GSM1772075309.36","2"
"GSM1772075310.39","15"
"GSM1772078029.31","15"
"GSM1772096140.34","2"
"GSM1772078031.37","2"
"GSM1772075305.44","2"
"GSM1772096158.11","2"
"GSM1772075309.37","2"
"GSM1772078028.32","2"
"GSM1772096168.33","9"
"GSM1772084017.28","2"
"GSM1772078018.41","2"
"GSM1772096161.8","2"
"GSM1772078018.42","2"
"GSM1772092008.40","2"
"GSM1772078028.33","2"
"GSM1772092011.26","13"
"GSM1772084021.31","2"
"GSM1772078022.29","2"
"GSM1772084014.20","2"
"GSM1772096171.30","2"
"GSM1772092012.43","2"
"GSM1772096101.37","2"
"GSM1772096103.45","2"
"GSM1772092010.31","2"
"GSM1772096099.35","9"
"GSM1772084017.29","2"
"GSM1772096172.30","2"
"GSM1772096158.12","2"
"GSM1772089188.20","2"
"GSM1772096135.31","2"
"GSM1772096141.45","2"
"GSM1772075310.40","2"
"GSM1772096139.26","2"
"GSM1772075309.38","4"
"GSM1772096168.34","2"
"GSM1772058147.67","4"
"GSM1772096161.9","2"
"GSM1772096096.22","15"
"GSM1772096171.31","2"
"GSM1772084021.32","4"
"GSM1772078029.32","2"
"GSM1772058147.68","2"
"GSM1772058147.69","2"
"GSM1772096099.36","2"
"GSM1772096128.27","2"
"GSM1772096128.28","2"
"GSM1772096145.27","2"
"GSM1772078018.43","2"
"GSM1772096127.23","2"
"GSM1772092008.41","2"
"GSM1772096168.35","2"
"GSM1772089186.34","2"
"GSM1772096101.38","2"
"GSM1772058147.70","10"
"GSM1772096128.29","2"
"GSM1772096138.44","2"
"GSM1772096128.30","4"
"GSM1772084014.21","2"
"GSM1772075310.41","2"
"GSM1772078016.43","4"
"GSM1772096126.32","2"
"GSM1772096139.27","4"
"GSM1772078029.33","2"
"GSM1772078018.44","4"
"GSM1772092011.27","2"
"GSM1772096145.28","2"
"GSM1772084017.30","5"
"GSM1772078018.45","9"
"GSM1772084017.31","2"
"GSM1772078016.44","2"
"GSM1772075305.45","2"
"GSM1772078013.42","4"
"GSM1772078014.38","2"
"GSM1772078016.45","5"
"GSM1772078016.46","17"
"GSM1772089187.27","17"
"GSM1772096132.48","2"
"GSM1772096131.29","2"
"GSM1772078031.38","15"
"GSM1772096099.37","15"
"GSM1772075310.42","2"
"GSM1772078029.34","5"
"GSM1772096165.28","2"
"GSM1772096103.46","2"
"GSM1772078022.30","2"
"GSM1772058147.71","5"
"GSM1772058147.72","10"
"GSM1772078028.34","5"
"GSM1772078029.35","5"
"GSM1772078029.36","17"
"GSM1772078030.46","2"
"GSM1772078014.39","5"
"GSM1772078018.46","2"
"GSM1772078019.39","17"
"GSM1772078022.31","5"
"GSM1772092013.37","5"
"GSM1772092008.42","2"
"GSM1772092011.28","5"
"GSM1772096161.10","2"
"GSM1772096099.38","15"
"GSM1772096100.44","5"
"GSM1772096144.20","5"
"GSM1772084017.32","5"
"GSM1772096096.23","5"
"GSM1772078014.40","2"
"GSM1772096168.36","2"
"GSM1772096135.32","2"
"GSM1772075317.36","2"
"GSM1772096171.32","2"
"GSM1772092008.43","2"
"GSM1772096099.39","15"
"GSM1772096158.13","2"
"GSM1772084014.22","2"
"GSM1772058147.73","4"
"GSM1772078031.39","2"
"GSM1772058147.74","4"
"GSM1772092005.26","2"
"GSM1772096127.24","2"
"GSM1772096162.35","2"
"GSM1772096165.29","4"
"GSM1772084020.17","2"
"GSM1772096162.36","2"
"GSM1772078031.40","5"
"GSM1772092009.23","4"
"GSM1772092011.29","2"
"GSM1772096161.11","2"
"GSM1772096138.45","5"
"GSM1772096138.46","2"
"GSM1772096171.33","2"
"GSM1772084020.18","2"
"GSM1772084021.33","2"
"GSM1772084020.19","2"
"GSM1772078023.21","2"
"GSM1772078022.32","2"
"GSM1772078023.22","2"
"GSM1772096128.31","2"
"GSM1772092005.27","2"
"GSM1772092010.32","2"
"GSM1772096100.45","9"
"GSM1772096127.25","2"
"GSM1772078023.23","2"
"GSM1772084020.20","2"
"GSM1772084017.33","4"
"GSM1772092009.24","2"
"GSM1772084017.34","2"
"GSM1772075319.19","2"
"GSM1772078028.35","2"
"GSM1772075310.43","4"
"GSM1772096161.12","2"
"GSM1772078018.47","2"
"GSM1772096127.26","2"
"GSM1772078018.48","2"
"GSM1772075309.39","2"
"GSM1772092008.44","2"
"GSM1772084017.35","2"
"GSM1772078022.33","2"
"GSM1772092009.25","2"
"GSM1772084017.36","2"
"GSM1772096099.40","2"
"GSM1772096126.33","2"
"GSM1772096135.33","2"
"GSM1772092008.45","2"
"GSM1772084021.34","2"
"GSM1772078022.34","2"
"GSM1772092008.46","2"
"GSM1772084021.35","9"
"GSM1772096172.31","2"
"GSM1772078028.36","5"
"GSM1772078022.35","2"
"GSM1772075310.44","4"
"GSM1772078022.36","2"
"GSM1772058147.75","2"
"GSM1772078017.45","2"
"GSM1772075310.45","2"
"GSM1772078028.37","2"
"GSM1772078016.47","2"
"GSM1772096126.34","5"
"GSM1772075309.40","4"
"GSM1772096158.14","2"
"GSM1772078023.24","2"
"GSM1772096099.41","15"
"GSM1772078017.46","5"
"GSM1772078022.37","4"
"GSM1772096158.15","2"
"GSM1772078017.47","4"
"GSM1772075310.46","2"
"GSM1772096126.35","2"
"GSM1772084014.23","17"
"GSM1772078013.43","17"
"GSM1772096096.24","17"
"GSM1772096136.42","4"
"GSM1772096132.49","4"
"GSM1772096128.32","4"
"GSM1772096096.25","5"
"GSM1772096127.27","15"
"GSM1772096131.30","15"
"GSM1772096162.37","15"
"GSM1772078022.38","15"
"GSM1772084020.21","15"
"GSM1772084021.36","15"
"GSM1772096133.33","15"
"GSM1772096138.47","15"
"GSM1772096138.48","15"
"GSM1772096138.49","15"
"GSM1772084020.22","4"
"GSM1772078014.41","2"
"GSM1772096138.50","2"
"GSM1772096158.16","2"
"GSM1772096168.37","2"
"GSM1772075317.37","2"
"GSM1772096103.47","4"
"GSM1772096144.21","4"
"GSM1772096131.31","15"
"GSM1772078014.42","15"
"GSM1772096141.46","15"
"GSM1772096128.33","4"
"GSM1772096145.29","4"
"GSM1772084014.24","15"
"GSM1772084017.37","4"
"GSM1772075310.47","17"
"GSM1772078030.47","17"
"GSM1772078016.48","17"
"GSM1772096161.13","2"
"GSM1772096132.50","4"
"GSM1772096171.34","2"
"GSM1772078030.48","17"
"GSM1772078014.43","17"
"GSM1772078017.48","17"
"GSM1772092005.28","17"
"GSM1772096097.23","5"
"GSM1772096097.24","2"
"GSM1772089186.35","15"
"GSM1772096102.21","15"
"GSM1772084014.25","15"
"GSM1772084017.38","15"
"GSM1772075304.44","15"
"GSM1772084014.26","15"
"GSM1772075309.41","13"
"GSM1772096128.34","13"
"GSM1772084017.39","13"
"GSM1772096131.32","13"
"GSM1772096128.35","13"
"GSM1772075309.42","4"
"GSM1772096171.35","13"
"GSM1772084014.27","4"
"GSM1772096128.36","13"
"GSM1772078029.37","13"
"GSM1772096145.30","13"
"GSM1772096127.28","13"
"GSM1772084021.37","13"
"GSM1772084021.38","13"
"GSM1772096128.37","13"
"GSM1772084017.40","13"
"GSM1772084021.39","13"
"GSM1772096144.22","13"
"GSM1772058147.76","4"
"GSM1772078028.38","13"
"GSM1772096128.38","13"
"GSM1772096128.39","16"
"GSM1772084021.40","4"
"GSM1772084021.41","13"
"GSM1772078016.49","13"
"GSM1772058147.77","10"
"GSM1772078029.38","13"
"GSM1772075310.48","13"
"GSM1772058147.78","13"
"GSM1772078028.39","13"
"GSM1772084021.42","13"
"GSM1772096161.14","13"
"GSM1772096127.29","13"
"GSM1772092008.47","13"
"GSM1772058147.79","13"
"GSM1772078017.49","13"
"GSM1772096127.30","4"
"GSM1772075309.43","4"
"GSM1772096126.36","4"
"GSM1772092005.30","9"
"GSM1772075317.38","15"
"GSM1772078028.40","15"
"GSM1772096168.38","4"
"GSM1772078018.49","4"
"GSM1772084017.41","4"
"GSM1772078028.41","2"
"GSM1772075305.46","4"
"GSM1772075304.45","2"
"GSM1772092005.31","4"
"GSM1772075305.47","4"
"GSM1772075310.49","15"
"GSM1772092013.38","15"
"GSM1772096128.40","18"
"GSM1772075309.44","4"
"GSM1772075319.20","4"
"GSM1772075309.45","4"
"GSM1772078028.42","4"
"GSM1772096127.31","4"
"GSM1772096158.17","2"
"GSM1772092011.30","9"
"GSM1772078017.50","4"
"GSM1772058147.80","4"
"GSM1772092013.39","4"
"GSM1772078030.49","4"
"GSM1772092012.44","4"
"GSM1772075305.48","4"
"GSM1772092008.48","4"
"GSM1772084021.43","4"
"GSM1772078023.25","4"
"GSM1772096128.41","18"
"GSM1772096168.39","4"
"GSM1772096173.26","4"
"GSM1772096135.34","4"
"GSM1772092011.31","4"
"GSM1772078016.50","4"
"GSM1772078017.51","4"
"GSM1772096158.18","4"
"GSM1772084017.42","4"
"GSM1772075305.49","2"
"GSM1772078013.44","15"
"GSM1772078017.52","4"
"GSM1772096158.19","18"
"GSM1772084014.28","2"
"GSM1772075309.46","4"
"GSM1772075317.39","4"
"GSM1772075310.50","4"
"GSM1772078014.44","4"
"GSM1772078018.50","4"
"GSM1772078023.26","4"
"GSM1772089187.28","4"
"GSM1772092005.32","4"
"GSM1772096126.37","4"
"GSM1772096101.39","4"
"GSM1772096133.34","4"
"GSM1772096171.36","4"
"GSM1772084017.43","4"
"GSM1772084021.44","4"
"GSM1772078029.39","4"
"GSM1772078029.40","4"
"GSM1772078014.45","4"
"GSM1772075317.40","4"
"GSM1772092004.29","4"
"GSM1772096127.32","2"
"GSM1772096099.42","4"
"GSM1772096138.51","4"
"GSM1772096171.37","4"
"GSM1772084021.45","9"
"GSM1772078016.51","4"
"GSM1772078016.52","4"
"GSM1772078022.39","4"
"GSM1772075304.46","4"
"GSM1772078028.43","4"
"GSM1772078017.53","4"
"GSM1772078018.51","4"
"GSM1772075317.41","4"
"GSM1772078030.50","4"
"GSM1772092005.33","4"
"GSM1772096100.46","15"
"GSM1772096101.40","4"
"GSM1772084020.23","4"
"GSM1772084021.46","4"
"GSM1772084021.47","4"
"GSM1772078014.46","4"
"GSM1772092009.26","4"
"GSM1772092011.32","4"
"GSM1772096102.22","4"
"GSM1772096172.32","4"
"GSM1772078016.53","4"
"GSM1772075310.51","4"
"GSM1772096139.28","4"
"GSM1772078018.52","4"
"GSM1772078016.54","4"
"GSM1772078014.47","4"
"GSM1772096099.43","4"
"GSM1772096145.31","4"
"GSM1772084014.29","4"
"GSM1772075309.47","16"
"GSM1772092010.33","5"
"GSM1772075304.47","5"
"GSM1772096096.26","9"
"GSM1772096132.51","4"
"GSM1772075319.23","5"
"GSM1772075309.48","8"
"GSM1772075319.25","5"
"GSM1772092010.34","5"
"GSM1772078017.54","5"
"GSM1772092011.33","5"
"GSM1772092011.34","5"
"GSM1772096173.27","5"
"GSM1772075319.27","5"
"GSM1772096144.23","5"
"GSM1772096096.27","5"
"GSM1772075319.28","2"
"GSM1772096168.40","5"
"GSM1772075310.52","5"
"GSM1772096128.42","4"
"GSM1772075319.29","5"
"GSM1772096140.35","2"
"GSM1772075310.53","15"
"GSM1772075310.54","15"
"GSM1772096132.52","5"
"GSM1772084021.48","2"
"GSM1772096132.53","4"
"GSM1772075310.55","5"
"GSM1772096096.28","5"
"GSM1772096139.29","16"
"GSM1772084020.24","4"
"GSM1772078028.44","5"
"GSM1772078018.53","16"
"GSM1772075305.50","8"
"GSM1772092012.45","5"
"GSM1772078031.41","5"
"GSM1772078028.45","5"
"GSM1772078029.41","5"
"GSM1772078028.46","5"
"GSM1772096139.30","4"
"GSM1772078031.42","2"
"GSM1772058147.81","2"
"GSM1772096168.41","4"
"GSM1772078028.47","4"
"GSM1772078018.54","4"
"GSM1772096101.41","4"
"GSM1772092008.49","4"
"GSM1772058147.82","2"
"GSM1772075319.30","2"
"GSM1772078028.48","4"
"GSM1772075317.42","4"
"GSM1772075317.43","4"
"GSM1772092005.34","13"
"GSM1772084017.44","4"
"GSM1772078028.49","2"
"GSM1772089187.29","4"
"GSM1772092005.35","4"
"GSM1772096141.47","4"
"GSM1772084017.45","4"
"GSM1772089187.30","8"
"GSM1772075310.56","4"
"GSM1772078028.50","4"
"GSM1772078013.45","2"
"GSM1772078016.55","4"
"GSM1772092012.46","4"
"GSM1772096100.47","4"
"GSM1772096162.38","4"
"GSM1772096162.39","9"
"GSM1772096165.30","4"
"GSM1772096145.32","4"
"GSM1772084017.46","2"
"GSM1772096141.48","4"
"GSM1772075309.49","2"
"GSM1772096161.15","4"
"GSM1772096132.54","2"
"GSM1772075317.44","4"
"GSM1772075310.57","4"
"GSM1772075310.58","4"
"GSM1772078029.42","17"
"GSM1772078022.40","4"
"GSM1772092011.35","17"
"GSM1772096161.16","2"
"GSM1772096100.48","15"
"GSM1772096101.42","17"
"GSM1772096101.43","2"
"GSM1772096101.44","2"
"GSM1772096134.28","9"
"GSM1772096138.52","2"
"GSM1772096144.24","4"
"GSM1772096162.40","2"
"GSM1772096171.38","4"
"GSM1772096128.43","2"
"GSM1772096175.12","4"
"GSM1772089190.35","7"
"GSM1772075309.50","5"
"GSM1772084017.47","4"
"GSM1772096136.43","5"
"GSM1772078028.51","4"
"GSM1772096165.31","5"
"GSM1772084021.49","5"
"GSM1772084021.50","4"
"GSM1772096103.48","5"
"GSM1772078028.52","4"
"GSM1772078031.43","5"
"GSM1772096161.17","4"
"GSM1772096132.55","5"
"GSM1772096138.53","5"
"GSM1772096162.41","4"
"GSM1772084017.48","5"
"GSM1772096141.49","5"
"GSM1772096162.42","5"
"GSM1772096097.25","5"
"GSM1772096099.44","5"
"GSM1772096132.56","5"
"GSM1772096138.54","5"
"GSM1772096165.32","5"
"GSM1772096103.49","5"
"GSM1772096144.25","5"
"GSM1772096144.26","7"
"GSM1772075317.45","5"
"GSM1772078030.51","5"
"GSM1772096127.33","5"
"GSM1772096097.26","5"
"GSM1772096101.45","9"
"GSM1772096134.29","5"
"GSM1772096138.55","4"
"GSM1772096144.27","5"
"GSM1772078028.53","4"
"GSM1772096099.45","5"
"GSM1772096099.46","5"
"GSM1772096135.35","5"
"GSM1772096144.28","5"
"GSM1772092005.36","4"
"GSM1772092013.40","17"
"GSM1772092009.27","17"
"GSM1772096096.29","15"
"GSM1772096144.29","5"
"GSM1772096162.43","2"
"GSM1772096128.44","2"
"GSM1772084021.51","2"
"GSM1772078023.27","17"
"GSM1772092013.41","17"
"GSM1772092008.50","17"
"GSM1772092005.37","17"
"GSM1772092005.38","17"
"GSM1772096127.34","17"
"GSM1772078031.44","17"
"GSM1772078022.41","17"
"GSM1772078023.28","17"
"GSM1772096133.35","17"
"GSM1772096131.33","17"
"GSM1772089186.36","4"
"GSM1772092005.39","17"
"GSM1772096126.38","4"
"GSM1772075310.59","17"
"GSM1772078014.48","17"
"GSM1772096140.36","17"
"GSM1772075309.51","4"
"GSM1772075310.60","2"
"GSM1772078031.45","5"
"GSM1772092005.40","17"
"GSM1772096099.47","4"
"GSM1772096162.44","2"
"GSM1772084017.49","2"
"GSM1772096102.23","16"
"GSM1772084017.50","5"
"GSM1772075305.51","5"
"GSM1772092012.47","5"
"GSM1772078017.55","5"
"GSM1772092011.36","5"
"GSM1772078030.52","5"
"GSM1772096138.56","5"
"GSM1772092010.35","5"
"GSM1772078023.29","5"
"GSM1772078028.54","5"
"GSM1772092011.37","5"
"GSM1772096097.27","5"
"GSM1772078030.53","5"
"GSM1772078016.56","5"
"GSM1772096139.31","5"
"GSM1772096168.42","5"
"GSM1772078023.30","5"
"GSM1772096127.35","5"
"GSM1772078028.55","5"
"GSM1772075305.52","5"
"GSM1772078029.43","5"
"GSM1772096132.57","5"
"GSM1772078028.56","5"
"GSM1772092010.36","5"
"GSM1772092011.38","5"
"GSM1772092005.41","5"
"GSM1772078031.47","5"
"GSM1772078031.48","5"
"GSM1772078028.57","5"
"GSM1772078031.49","5"
"GSM1772096158.20","5"
"GSM1772078028.58","5"
"GSM1772078031.50","5"
"GSM1772078017.56","2"
"GSM1772096126.39","5"
"GSM1772096162.45","5"
"GSM1772096096.30","5"
"GSM1772096135.36","5"
"GSM1772096128.45","5"
"GSM1772084017.51","5"
"GSM1772075305.53","5"
"GSM1772078017.57","5"
"GSM1772096168.43","5"
"GSM1772084021.52","5"
"GSM1772075319.31","5"
"GSM1772078022.42","5"
"GSM1772092010.37","5"
"GSM1772096168.44","5"
"GSM1772096168.45","5"
"GSM1772096128.46","5"
"GSM1772078030.54","5"
"GSM1772084017.52","5"
"GSM1772096168.46","5"
"GSM1772078023.31","5"
"GSM1772078022.43","5"
"GSM1772078022.44","5"
"GSM1772078023.32","5"
"GSM1772096131.34","5"
"GSM1772096165.33","5"
"GSM1772078016.57","5"
"GSM1772078022.45","5"
"GSM1772078023.33","5"
"GSM1772096173.28","5"
"GSM1772096139.32","2"
"GSM1772075309.52","5"
"GSM1772096132.58","5"
"GSM1772084021.53","5"
"GSM1772096168.47","16"
"GSM1772096097.28","5"
"GSM1772084020.25","5"
"GSM1772096158.21","5"
"GSM1772092004.30","5"
"GSM1772096127.36","5"
"GSM1772096096.31","5"
"GSM1772096097.29","5"
"GSM1772096099.48","5"
"GSM1772096144.30","5"
"GSM1772096162.46","5"
"GSM1772096162.47","5"
"GSM1772096172.33","5"
"GSM1772075310.61","5"
"GSM1772096101.46","5"
"GSM1772096144.31","5"
"GSM1772096144.32","5"
"GSM1772075309.53","18"
"GSM1772078028.59","5"
"GSM1772078029.44","5"
"GSM1772084017.53","5"
"GSM1772075317.46","5"
"GSM1772078014.49","5"
"GSM1772078017.58","5"
"GSM1772078018.55","5"
"GSM1772096136.44","5"
"GSM1772096140.37","5"
"GSM1772078023.34","5"
"GSM1772092010.38","5"
"GSM1772096144.33","16"
"GSM1772096162.48","5"
"GSM1772096145.33","5"
"GSM1772084021.54","5"
"GSM1772078028.60","5"
"GSM1772075319.32","4"
"GSM1772096097.30","5"
"GSM1772096097.31","5"
"GSM1772096103.50","5"
"GSM1772096103.51","5"
"GSM1772096140.38","5"
"GSM1772096165.34","5"
"GSM1772096165.35","5"
"GSM1772096128.47","5"
"GSM1772096096.32","5"
"GSM1772096128.48","5"
"GSM1772096144.34","5"
"GSM1772096165.36","4"
"GSM1772096145.34","5"
"GSM1772096168.48","5"
"GSM1772096103.52","5"
"GSM1772078030.55","5"
"GSM1772092005.42","5"
"GSM1772096133.36","5"
"GSM1772096144.35","5"
"GSM1772096144.36","5"
"GSM1772078016.58","2"
