"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Yipf2","Yipf2",9.57004542413819,0.952384996561883,0.0521679861011839,0.341136158901369
"Sf3a1","Sf3a1",9.90553743461432,0.875083279756831,-0.00788707916387954,0.341215403234813
"Dicer1","Dicer1",10.3118618191977,0.913208855629968,0.0521516178002123,0.341218009131037
"Gabbr1","Gabbr1",10.3838122745886,0.909460540284142,0.0521509006461462,0.341221595454499
"Snord38a","Snord38a",3.47248777146274,0.994736842105263,-0.00788581829457025,0.341221708545088
"Fbxo31","Fbxo31",9.60381176945029,0.950629739500178,0.0521503782794551,0.341224207699877
"Maneal","Maneal",8.62241793925047,0.995235094683153,0.0521494044839882,0.341229077465431
"4930402K13Rik","4930402K13Rik",8.49625461006128,0.999837556855101,0.0521465973083082,0.341243115764019
"Rpl21","Rpl21",8.90116859546033,0.983931833082268,0.0521440717349481,0.341255745995988
"Nipal4","Nipal4",8.72144101907033,0.991418652735264,0.0521431167651314,0.341260521785724
"Ints10","Ints10",9.65123111970237,0.948154101159826,0.0521399495134623,0.34127636134583
"Cenpc1","Cenpc1",9.33784486699425,0.963560672286883,0.0521360389504162,0.341295918623489
"Nol4","Nol4",8.62241793925047,0.995209489178787,0.0521237989796225,0.341357135199624
"Gspt1","Gspt1",9.87667041659768,0.876548027839596,-0.00785765655785309,0.341362550303643
"Snord43","Snord43",2.03562390973072,0.999409297654912,-0.00785235140070706,0.341389084794166
"Dclre1a","Dclre1a",9.43275066893517,0.959107670638998,0.0521164836245057,0.341393723962548
"Axin1","Axin1",9.58515033940912,0.951556717328454,0.0521146887491523,0.341402701508277
"Chst8","Chst8",8.73165844875181,0.990986600635723,0.0521144033698647,0.341404128916838
"Etv2","Etv2",2.03562390973072,0.999415204678363,-0.00784644437725623,0.341418630526334
"Slc7a13","Slc7a13",2.03562390973072,0.999415204678363,-0.00784644437725623,0.341418630526334
"E2f4","E2f4",9.17267752078386,0.911414532207685,-0.00784547504865574,0.341423479004056
"Tsta3","Tsta3",9.97312333067025,0.931598087396571,0.0521095406424666,0.341428451628841
"Rchy1","Rchy1",10.4420104172083,0.906401662758776,0.0520978541339721,0.341486908674424
"Rfwd3","Rfwd3",8.21480479494805,0.94921691815853,-0.00783193742271138,0.341491195492249
"Mir5625","Mir5625",2.03562390973072,0.999431448992853,-0.00783020006276625,0.341499886300878
"Bcl2a1b","Bcl2a1b",8.50819093055715,0.999360357505163,0.0520935971969868,0.341508203229838
"Edaradd","Edaradd",8.50024436658881,0.999641367883766,0.0520919368888076,0.341516508757227
"Pbx1","Pbx1",10.3956412357957,0.908791284854215,0.0520905392015361,0.341523500609006
"Vprbp","Vprbp",9.48804095228879,0.956420631248004,0.0520870763622756,0.341540823501458
"Lypd6","Lypd6",8.5588033402543,0.997518326959707,0.0520766580154505,0.341592943411617
"Tnk2os","Tnk2os",2.82781902461732,0.997069110917562,-0.00780103385682995,0.341645797175154
"Dll4","Dll4",10.6184772738334,0.897095431049844,0.0520578891519876,0.341686846110252
"Mir125b-1","Mir125b-1",3.33628338786443,0.99534163042935,-0.00779235963255298,0.341689196609446
"Zfp787","Zfp787",8.12463831417871,0.952013932156186,-0.00779136662260571,0.341694165033901
"Scarf2","Scarf2",8.57780644747015,0.936955065039901,-0.00779014847796011,0.341700259934419
"Tceal1","Tceal1",10.0001408813087,0.930111144357023,0.0520542134976025,0.34170523696289
"Acn9","Acn9",8.98896865391035,0.979895633100902,0.0520467323561264,0.341742669436645
