"","cell.ID","cluster.ID"
"1956","GSM1772084021.22","Cluster_2"
"1957","GSM1772075317.30","Cluster_1"
"1958","GSM1772092012.42","Cluster_1"
"1959","GSM1772096144.15","Cluster_1"
"1960","GSM1772075305.40","Cluster_2"
"1961","GSM1772078016.35","Cluster_1"
"1962","GSM1772078016.36","Cluster_1"
"1963","GSM1772058147.54","Cluster_1"
"1964","GSM1772075309.16","Cluster_2"
"1965","GSM1772075305.41","Cluster_1"
"1966","GSM1772096136.40","Cluster_1"
"1967","GSM1772058147.55","Cluster_2"
"1968","GSM1772078017.39","Cluster_1"
"1969","GSM1772075317.31","Cluster_1"
"1970","GSM1772075309.17","Cluster_2"
"1971","GSM1772075309.18","Cluster_1"
"1972","GSM1772058147.56","Cluster_1"
"1973","GSM1772078022.24","Cluster_1"
"1974","GSM1772075309.19","Cluster_1"
"1975","GSM1772075310.28","Cluster_2"
"1976","GSM1772075310.29","Cluster_1"
"1977","GSM1772075317.32","Cluster_1"
"1978","GSM1772078019.36","Cluster_1"
"1979","GSM1772084020.12","Cluster_1"
"1980","GSM1772078030.41","Cluster_1"
"1981","GSM1772075319.11","Cluster_1"
"1982","GSM1772078028.24","Cluster_2"
"1983","GSM1772096126.29","Cluster_1"
"1984","GSM1772075317.33","Cluster_2"
"1985","GSM1772084017.25","Cluster_1"
"1986","GSM1772096101.31","Cluster_2"
"1987","GSM1772096162.33","Cluster_1"
"1988","GSM1772084021.23","Cluster_2"
"1989","GSM1772078031.31","Cluster_1"
"1990","GSM1772096134.26","Cluster_2"
"1991","GSM1772096139.24","Cluster_1"
"1992","GSM1772096096.17","Cluster_1"
"1993","GSM1772096141.43","Cluster_2"
"1994","GSM1772078023.16","Cluster_2"
"1995","GSM1772078030.42","Cluster_2"
"1996","GSM1772078029.24","Cluster_1"
"1997","GSM1772078017.40","Cluster_1"
"1998","GSM1772078017.41","Cluster_1"
"1999","GSM1772078028.25","Cluster_1"
"2000","GSM1772078023.17","Cluster_1"
"2001","GSM1772096145.22","Cluster_1"
"2002","GSM1772096099.33","Cluster_2"
"2003","GSM1772075317.34","Cluster_2"
"2004","GSM1772075309.20","Cluster_1"
"2005","GSM1772096127.14","Cluster_1"
"2006","GSM1772096139.25","Cluster_1"
"2007","GSM1772096144.16","Cluster_2"
"2008","GSM1772096162.34","Cluster_1"
"2009","GSM1772096165.26","Cluster_1"
"2010","GSM1772096096.18","Cluster_1"
"2011","GSM1772096127.15","Cluster_1"
"2012","GSM1772096144.17","Cluster_2"
"2013","GSM1772078028.26","Cluster_2"
"2014","GSM1772078023.18","Cluster_1"
"2015","GSM1772092010.27","Cluster_1"
"2016","GSM1772092005.21","Cluster_1"
"2017","GSM1772096096.19","Cluster_1"
"2018","GSM1772096165.27","Cluster_1"
"2019","GSM1772096128.21","Cluster_1"
"2020","GSM1772084014.17","Cluster_1"
"2021","GSM1772092005.22","Cluster_1"
"2022","GSM1772078029.25","Cluster_1"
"2023","GSM1772078018.35","Cluster_1"
"2024","GSM1772092008.34","Cluster_1"
"2025","GSM1772096097.21","Cluster_1"
"2026","GSM1772096101.32","Cluster_1"
"2027","GSM1772084020.13","Cluster_1"
"2028","GSM1772084014.18","Cluster_1"
"2029","GSM1772084017.26","Cluster_1"
"2030","GSM1772096173.24","Cluster_1"
"2031","GSM1772096168.29","Cluster_1"
"2032","GSM1772058147.57","Cluster_2"
"2033","GSM1772078018.36","Cluster_1"
"2034","GSM1772092005.23","Cluster_1"
"2035","GSM1772096101.33","Cluster_1"
"2036","GSM1772096145.23","Cluster_2"
"2037","GSM1772058147.58","Cluster_1"
"2038","GSM1772075309.21","Cluster_1"
"2039","GSM1772058147.59","Cluster_2"
"2040","GSM1772096096.20","Cluster_1"
"2041","GSM1772058147.60","Cluster_1"
"2042","GSM1772078030.43","Cluster_1"
"2043","GSM1772084021.24","Cluster_1"
"2044","GSM1772096171.26","Cluster_1"
"2045","GSM1772096141.44","Cluster_2"
"2046","GSM1772096171.27","Cluster_2"
"2047","GSM1772058147.61","Cluster_2"
"2048","GSM1772058147.62","Cluster_2"
"2049","GSM1772075309.22","Cluster_1"
"2050","GSM1772096132.44","Cluster_1"
"2051","GSM1772084021.25","Cluster_1"
"2052","GSM1772092008.35","Cluster_1"
"2053","GSM1772096127.16","Cluster_2"
"2054","GSM1772096128.22","Cluster_1"
"2055","GSM1772092013.36","Cluster_1"
"2056","GSM1772096171.28","Cluster_1"
"2057","GSM1772096161.6","Cluster_1"
"2058","GSM1772075309.23","Cluster_2"
"2059","GSM1772092005.24","Cluster_1"
"2060","GSM1772058147.63","Cluster_2"
"2061","GSM1772084021.26","Cluster_1"
"2062","GSM1772096127.17","Cluster_1"
"2063","GSM1772084020.14","Cluster_1"
"2064","GSM1772078028.27","Cluster_1"
"2065","GSM1772078029.26","Cluster_1"
"2066","GSM1772096127.18","Cluster_1"
"2067","GSM1772096127.19","Cluster_1"
"2068","GSM1772096171.29","Cluster_1"
"2069","GSM1772075319.14","Cluster_1"
"2070","GSM1772092008.36","Cluster_1"
"2071","GSM1772096132.45","Cluster_1"
"2072","GSM1772075309.24","Cluster_2"
"2073","GSM1772078022.25","Cluster_1"
"2074","GSM1772084021.27","Cluster_1"
"2075","GSM1772075310.30","Cluster_1"
"2076","GSM1772075319.15","Cluster_2"
"2077","GSM1772078031.32","Cluster_1"
"2078","GSM1772084020.15","Cluster_1"
"2079","GSM1772078016.37","Cluster_1"
"2080","GSM1772075309.25","Cluster_2"
"2081","GSM1772075310.31","Cluster_2"
"2082","GSM1772096127.20","Cluster_2"
"2083","GSM1772096161.7","Cluster_1"
"2084","GSM1772096099.34","Cluster_1"
"2085","GSM1772075310.32","Cluster_2"
"2086","GSM1772075310.33","Cluster_2"
"2087","GSM1772078017.42","Cluster_1"
"2088","GSM1772092008.37","Cluster_1"
"2089","GSM1772092008.38","Cluster_1"
"2090","GSM1772096126.30","Cluster_1"
"2091","GSM1772096138.38","Cluster_1"
"2092","GSM1772075317.35","Cluster_1"
"2093","GSM1772075310.34","Cluster_1"
"2094","GSM1772078029.27","Cluster_1"
"2095","GSM1772078031.33","Cluster_1"
"2096","GSM1772075309.26","Cluster_2"
"2097","GSM1772075309.27","Cluster_1"
"2098","GSM1772078016.38","Cluster_1"
"2099","GSM1772078014.35","Cluster_1"
"2100","GSM1772096168.30","Cluster_1"
"2101","GSM1772058147.64","Cluster_2"
"2102","GSM1772075309.28","Cluster_2"
"2103","GSM1772075309.29","Cluster_1"
"2104","GSM1772075310.35","Cluster_1"
"2105","GSM1772078016.39","Cluster_1"
"2106","GSM1772078017.43","Cluster_1"
"2107","GSM1772078017.44","Cluster_1"
"2108","GSM1772078022.26","Cluster_1"
"2109","GSM1772096132.46","Cluster_1"
"2110","GSM1772096138.39","Cluster_1"
"2111","GSM1772096173.25","Cluster_1"
"2112","GSM1772078031.34","Cluster_1"
"2113","GSM1772078013.41","Cluster_2"
"2114","GSM1772084021.28","Cluster_2"
"2115","GSM1772075319.16","Cluster_1"
"2116","GSM1772075319.17","Cluster_1"
"2117","GSM1772096144.18","Cluster_2"
"2118","GSM1772096168.31","Cluster_2"
"2119","GSM1772096128.23","Cluster_2"
"2120","GSM1772084017.27","Cluster_2"
"2121","GSM1772075309.30","Cluster_2"
"2122","GSM1772075309.31","Cluster_1"
"2123","GSM1772078018.37","Cluster_1"
"2124","GSM1772075304.43","Cluster_2"
"2125","GSM1772075305.42","Cluster_1"
"2126","GSM1772075309.32","Cluster_1"
"2127","GSM1772078029.28","Cluster_1"
"2128","GSM1772078029.29","Cluster_1"
"2129","GSM1772078030.44","Cluster_1"
"2130","GSM1772078031.35","Cluster_1"
"2131","GSM1772078016.40","Cluster_2"
"2132","GSM1772078022.27","Cluster_1"
"2133","GSM1772096100.41","Cluster_1"
"2134","GSM1772096100.42","Cluster_1"
"2135","GSM1772096103.43","Cluster_1"
"2136","GSM1772096132.47","Cluster_2"
"2137","GSM1772096133.32","Cluster_1"
"2138","GSM1772096134.27","Cluster_1"
"2139","GSM1772096138.40","Cluster_2"
"2140","GSM1772084020.16","Cluster_1"
"2141","GSM1772096138.41","Cluster_1"
"2142","GSM1772078031.36","Cluster_1"
"2143","GSM1772078016.41","Cluster_1"
"2144","GSM1772096136.41","Cluster_1"
"2145","GSM1772096138.42","Cluster_1"
"2146","GSM1772096144.19","Cluster_1"
"2147","GSM1772096101.34","Cluster_1"
"2148","GSM1772075305.43","Cluster_1"
"2149","GSM1772075309.33","Cluster_1"
"2150","GSM1772058147.65","Cluster_1"
"2151","GSM1772075310.36","Cluster_2"
"2152","GSM1772078028.28","Cluster_1"
"2153","GSM1772078028.29","Cluster_2"
"2154","GSM1772078029.30","Cluster_1"
"2155","GSM1772078016.42","Cluster_1"
"2156","GSM1772078023.19","Cluster_1"
"2157","GSM1772096126.31","Cluster_1"
"2158","GSM1772096127.21","Cluster_1"
"2159","GSM1772096101.35","Cluster_1"
"2160","GSM1772096101.36","Cluster_1"
"2161","GSM1772096145.24","Cluster_2"
"2162","GSM1772084014.19","Cluster_1"
"2163","GSM1772084021.29","Cluster_2"
"2164","GSM1772084021.30","Cluster_2"
"2165","GSM1772096128.24","Cluster_1"
"2166","GSM1772096175.11","Cluster_2"
"2167","GSM1772096103.44","Cluster_1"
"2168","GSM1772096145.25","Cluster_2"
"2169","GSM1772096145.26","Cluster_2"
"2170","GSM1772092011.24","Cluster_1"
"2171","GSM1772075309.34","Cluster_1"
"2172","GSM1772092010.28","Cluster_1"
"2173","GSM1772078018.38","Cluster_1"
"2174","GSM1772078019.37","Cluster_1"
"2175","GSM1772092010.29","Cluster_1"
"2176","GSM1772078018.39","Cluster_1"
"2177","GSM1772078019.38","Cluster_1"
"2178","GSM1772078022.28","Cluster_1"
"2179","GSM1772078030.45","Cluster_1"
"2180","GSM1772078014.36","Cluster_2"
"2181","GSM1772096096.21","Cluster_2"
"2182","GSM1772096097.22","Cluster_2"
"2183","GSM1772075310.37","Cluster_1"
"2184","GSM1772096140.32","Cluster_1"
"2185","GSM1772078028.30","Cluster_2"
"2186","GSM1772096140.33","Cluster_1"
"2187","GSM1772092011.25","Cluster_2"
"2188","GSM1772096100.43","Cluster_2"
"2189","GSM1772096138.43","Cluster_1"
"2190","GSM1772092010.30","Cluster_1"
"2191","GSM1772075309.35","Cluster_2"
"2192","GSM1772075310.38","Cluster_2"
"2193","GSM1772058147.66","Cluster_2"
"2194","GSM1772078014.37","Cluster_1"
"2195","GSM1772092008.39","Cluster_1"
"2196","GSM1772096127.22","Cluster_1"
"2197","GSM1772075319.18","Cluster_2"
"2198","GSM1772078018.40","Cluster_1"
"2199","GSM1772096168.32","Cluster_1"
"2200","GSM1772096102.20","Cluster_1"
"2201","GSM1772078028.31","Cluster_1"
"2202","GSM1772096128.25","Cluster_2"
"2203","GSM1772096128.26","Cluster_1"
"2204","GSM1772078023.20","Cluster_1"
"2205","GSM1772075309.36","Cluster_2"
"2206","GSM1772075310.39","Cluster_1"
"2207","GSM1772078029.31","Cluster_1"
"2208","GSM1772096140.34","Cluster_1"
"2209","GSM1772078031.37","Cluster_1"
"2210","GSM1772075305.44","Cluster_1"
"2211","GSM1772096158.11","Cluster_1"
"2212","GSM1772075309.37","Cluster_2"
"2213","GSM1772078028.32","Cluster_1"
"2214","GSM1772096168.33","Cluster_1"
"2215","GSM1772084017.28","Cluster_2"
"2216","GSM1772078018.41","Cluster_2"
"2217","GSM1772096161.8","Cluster_1"
"2218","GSM1772078018.42","Cluster_1"
"2219","GSM1772092008.40","Cluster_1"
"2220","GSM1772078028.33","Cluster_1"
"2221","GSM1772092011.26","Cluster_1"
"2222","GSM1772084021.31","Cluster_1"
"2223","GSM1772078022.29","Cluster_1"
"2224","GSM1772084014.20","Cluster_2"
"2225","GSM1772096171.30","Cluster_1"
"2226","GSM1772092012.43","Cluster_1"
"2227","GSM1772096101.37","Cluster_1"
"2228","GSM1772096103.45","Cluster_1"
"2229","GSM1772092010.31","Cluster_2"
"2230","GSM1772096099.35","Cluster_1"
"2231","GSM1772084017.29","Cluster_2"
"2232","GSM1772096172.30","Cluster_1"
"2233","GSM1772096158.12","Cluster_2"
"2234","GSM1772089188.20","Cluster_2"
"2235","GSM1772096135.31","Cluster_2"
"2236","GSM1772096141.45","Cluster_2"
"2237","GSM1772075310.40","Cluster_2"
"2238","GSM1772096139.26","Cluster_1"
"2239","GSM1772075309.38","Cluster_2"
"2240","GSM1772096168.34","Cluster_2"
"2241","GSM1772058147.67","Cluster_2"
"2242","GSM1772096161.9","Cluster_2"
"2243","GSM1772096096.22","Cluster_1"
"2244","GSM1772096171.31","Cluster_2"
"2245","GSM1772084021.32","Cluster_2"
"2246","GSM1772078029.32","Cluster_2"
"2247","GSM1772058147.68","Cluster_2"
"2248","GSM1772058147.69","Cluster_2"
"2249","GSM1772096099.36","Cluster_2"
"2250","GSM1772096128.27","Cluster_2"
"2251","GSM1772096128.28","Cluster_2"
"2252","GSM1772096145.27","Cluster_2"
"2253","GSM1772078018.43","Cluster_2"
"2254","GSM1772096127.23","Cluster_1"
"2255","GSM1772092008.41","Cluster_1"
"2256","GSM1772096168.35","Cluster_2"
"2257","GSM1772089186.34","Cluster_1"
"2258","GSM1772096101.38","Cluster_2"
"2259","GSM1772058147.70","Cluster_2"
"2260","GSM1772096128.29","Cluster_2"
"2261","GSM1772096138.44","Cluster_2"
"2262","GSM1772096128.30","Cluster_2"
"2263","GSM1772084014.21","Cluster_2"
"2264","GSM1772075310.41","Cluster_1"
"2265","GSM1772078016.43","Cluster_2"
"2266","GSM1772096126.32","Cluster_2"
"2267","GSM1772096139.27","Cluster_1"
"2268","GSM1772078029.33","Cluster_1"
"2269","GSM1772078018.44","Cluster_2"
"2270","GSM1772092011.27","Cluster_2"
"2271","GSM1772096145.28","Cluster_2"
"2272","GSM1772084017.30","Cluster_1"
"2273","GSM1772078018.45","Cluster_1"
"2274","GSM1772084017.31","Cluster_2"
"2275","GSM1772078016.44","Cluster_2"
"2276","GSM1772075305.45","Cluster_2"
"2277","GSM1772078013.42","Cluster_2"
"2278","GSM1772078014.38","Cluster_1"
"2279","GSM1772078016.45","Cluster_1"
"2280","GSM1772078016.46","Cluster_1"
"2281","GSM1772089187.27","Cluster_1"
"2282","GSM1772096132.48","Cluster_1"
"2283","GSM1772096131.29","Cluster_2"
"2284","GSM1772078031.38","Cluster_2"
"2285","GSM1772096099.37","Cluster_1"
"2286","GSM1772075310.42","Cluster_2"
"2287","GSM1772078029.34","Cluster_1"
"2288","GSM1772096165.28","Cluster_2"
"2289","GSM1772096103.46","Cluster_2"
"2290","GSM1772078022.30","Cluster_2"
"2291","GSM1772058147.71","Cluster_2"
"2292","GSM1772058147.72","Cluster_2"
"2293","GSM1772078028.34","Cluster_2"
"2294","GSM1772078029.35","Cluster_1"
"2295","GSM1772078029.36","Cluster_1"
"2296","GSM1772078030.46","Cluster_1"
"2297","GSM1772078014.39","Cluster_1"
"2298","GSM1772078018.46","Cluster_1"
"2299","GSM1772078019.39","Cluster_1"
"2300","GSM1772078022.31","Cluster_1"
"2301","GSM1772092013.37","Cluster_2"
"2302","GSM1772092008.42","Cluster_1"
"2303","GSM1772092011.28","Cluster_2"
"2304","GSM1772096161.10","Cluster_2"
"2305","GSM1772096099.38","Cluster_2"
"2306","GSM1772096100.44","Cluster_1"
"2307","GSM1772096144.20","Cluster_2"
"2308","GSM1772084017.32","Cluster_2"
"2309","GSM1772096096.23","Cluster_2"
"2310","GSM1772078014.40","Cluster_1"
"2311","GSM1772096168.36","Cluster_1"
"2312","GSM1772096135.32","Cluster_1"
"2313","GSM1772075317.36","Cluster_2"
"2314","GSM1772096171.32","Cluster_1"
"2315","GSM1772092008.43","Cluster_1"
"2316","GSM1772096099.39","Cluster_1"
"2317","GSM1772096158.13","Cluster_1"
"2318","GSM1772084014.22","Cluster_2"
"2319","GSM1772058147.73","Cluster_2"
"2320","GSM1772078031.39","Cluster_2"
"2321","GSM1772058147.74","Cluster_2"
"2322","GSM1772092005.26","Cluster_1"
"2323","GSM1772096127.24","Cluster_1"
"2324","GSM1772096162.35","Cluster_2"
"2325","GSM1772096165.29","Cluster_2"
"2326","GSM1772084020.17","Cluster_1"
"2327","GSM1772096162.36","Cluster_2"
"2328","GSM1772078031.40","Cluster_1"
"2329","GSM1772092009.23","Cluster_2"
"2330","GSM1772092011.29","Cluster_2"
"2331","GSM1772096161.11","Cluster_1"
"2332","GSM1772096138.45","Cluster_2"
"2333","GSM1772096138.46","Cluster_2"
"2334","GSM1772096171.33","Cluster_1"
"2335","GSM1772084020.18","Cluster_2"
"2336","GSM1772084021.33","Cluster_1"
"2337","GSM1772084020.19","Cluster_1"
"2338","GSM1772078023.21","Cluster_2"
"2339","GSM1772078022.32","Cluster_2"
"2340","GSM1772078023.22","Cluster_2"
"2341","GSM1772096128.31","Cluster_2"
"2342","GSM1772092005.27","Cluster_1"
"2343","GSM1772092010.32","Cluster_2"
"2344","GSM1772096100.45","Cluster_1"
"2345","GSM1772096127.25","Cluster_1"
"2346","GSM1772078023.23","Cluster_2"
"2347","GSM1772084020.20","Cluster_1"
"2348","GSM1772084017.33","Cluster_2"
"2349","GSM1772092009.24","Cluster_1"
"2350","GSM1772084017.34","Cluster_1"
"2351","GSM1772075319.19","Cluster_2"
"2352","GSM1772078028.35","Cluster_1"
"2353","GSM1772075310.43","Cluster_2"
"2354","GSM1772096161.12","Cluster_1"
"2355","GSM1772078018.47","Cluster_1"
"2356","GSM1772096127.26","Cluster_1"
"2357","GSM1772078018.48","Cluster_2"
"2358","GSM1772075309.39","Cluster_2"
"2359","GSM1772092008.44","Cluster_1"
"2360","GSM1772084017.35","Cluster_1"
"2361","GSM1772078022.33","Cluster_1"
"2362","GSM1772092009.25","Cluster_2"
"2363","GSM1772084017.36","Cluster_1"
"2364","GSM1772096099.40","Cluster_2"
"2365","GSM1772096126.33","Cluster_2"
"2366","GSM1772096135.33","Cluster_1"
"2367","GSM1772092008.45","Cluster_1"
"2368","GSM1772084021.34","Cluster_2"
"2369","GSM1772078022.34","Cluster_1"
"2370","GSM1772092008.46","Cluster_1"
"2371","GSM1772084021.35","Cluster_1"
"2372","GSM1772096172.31","Cluster_1"
"2373","GSM1772078028.36","Cluster_1"
"2374","GSM1772078022.35","Cluster_2"
"2375","GSM1772075310.44","Cluster_1"
"2376","GSM1772078022.36","Cluster_1"
"2377","GSM1772058147.75","Cluster_2"
"2378","GSM1772078017.45","Cluster_2"
"2379","GSM1772075310.45","Cluster_2"
"2380","GSM1772078028.37","Cluster_1"
"2381","GSM1772078016.47","Cluster_1"
"2382","GSM1772096126.34","Cluster_1"
"2383","GSM1772075309.40","Cluster_1"
"2384","GSM1772096158.14","Cluster_1"
"2385","GSM1772078023.24","Cluster_1"
"2386","GSM1772096099.41","Cluster_1"
"2387","GSM1772078017.46","Cluster_1"
"2388","GSM1772078022.37","Cluster_1"
"2389","GSM1772096158.15","Cluster_1"
"2390","GSM1772078017.47","Cluster_1"
"2391","GSM1772075310.46","Cluster_2"
"2392","GSM1772096126.35","Cluster_1"
"2393","GSM1772084014.23","Cluster_2"
"2394","GSM1772078013.43","Cluster_1"
"2395","GSM1772096096.24","Cluster_2"
"2396","GSM1772096136.42","Cluster_1"
"2397","GSM1772096132.49","Cluster_2"
"2398","GSM1772096128.32","Cluster_1"
"2399","GSM1772096096.25","Cluster_1"
"2400","GSM1772096127.27","Cluster_1"
"2401","GSM1772096131.30","Cluster_1"
"2402","GSM1772096162.37","Cluster_1"
"2403","GSM1772078022.38","Cluster_1"
"2404","GSM1772084020.21","Cluster_1"
"2405","GSM1772084021.36","Cluster_1"
"2406","GSM1772096133.33","Cluster_1"
"2407","GSM1772096138.47","Cluster_1"
"2408","GSM1772096138.48","Cluster_2"
"2409","GSM1772096138.49","Cluster_1"
"2410","GSM1772084020.22","Cluster_1"
"2411","GSM1772078014.41","Cluster_1"
"2412","GSM1772096138.50","Cluster_2"
"2413","GSM1772096158.16","Cluster_2"
"2414","GSM1772096168.37","Cluster_1"
"2415","GSM1772075317.37","Cluster_2"
"2416","GSM1772096103.47","Cluster_1"
"2417","GSM1772096144.21","Cluster_1"
"2418","GSM1772096131.31","Cluster_1"
"2419","GSM1772078014.42","Cluster_1"
"2420","GSM1772096141.46","Cluster_2"
"2421","GSM1772096128.33","Cluster_2"
"2422","GSM1772096145.29","Cluster_2"
"2423","GSM1772084014.24","Cluster_2"
"2424","GSM1772084017.37","Cluster_2"
"2425","GSM1772075310.47","Cluster_2"
"2426","GSM1772078030.47","Cluster_1"
"2427","GSM1772078016.48","Cluster_1"
"2428","GSM1772096161.13","Cluster_2"
"2429","GSM1772096132.50","Cluster_2"
"2430","GSM1772096171.34","Cluster_2"
"2431","GSM1772078030.48","Cluster_1"
"2432","GSM1772078014.43","Cluster_1"
"2433","GSM1772078017.48","Cluster_1"
"2434","GSM1772092005.28","Cluster_2"
"2435","GSM1772096097.23","Cluster_2"
"2436","GSM1772096097.24","Cluster_2"
"2437","GSM1772089186.35","Cluster_1"
"2438","GSM1772096102.21","Cluster_1"
"2439","GSM1772084014.25","Cluster_1"
"2440","GSM1772084017.38","Cluster_1"
"2441","GSM1772075304.44","Cluster_1"
"2442","GSM1772084014.26","Cluster_1"
"2443","GSM1772075309.41","Cluster_1"
"2444","GSM1772096128.34","Cluster_1"
"2445","GSM1772084017.39","Cluster_1"
"2446","GSM1772096131.32","Cluster_1"
"2447","GSM1772096128.35","Cluster_1"
"2448","GSM1772075309.42","Cluster_1"
"2449","GSM1772096171.35","Cluster_1"
"2450","GSM1772084014.27","Cluster_1"
"2451","GSM1772096128.36","Cluster_1"
"2452","GSM1772078029.37","Cluster_1"
"2453","GSM1772096145.30","Cluster_1"
"2454","GSM1772096127.28","Cluster_1"
"2455","GSM1772084021.37","Cluster_1"
"2456","GSM1772084021.38","Cluster_1"
"2457","GSM1772096128.37","Cluster_1"
"2458","GSM1772084017.40","Cluster_1"
"2459","GSM1772084021.39","Cluster_1"
"2460","GSM1772096144.22","Cluster_1"
"2461","GSM1772058147.76","Cluster_1"
"2462","GSM1772078028.38","Cluster_2"
"2463","GSM1772096128.38","Cluster_2"
"2464","GSM1772096128.39","Cluster_1"
"2465","GSM1772084021.40","Cluster_2"
"2466","GSM1772084021.41","Cluster_1"
"2467","GSM1772078016.49","Cluster_1"
"2468","GSM1772058147.77","Cluster_2"
"2469","GSM1772078029.38","Cluster_1"
"2470","GSM1772075310.48","Cluster_1"
"2471","GSM1772058147.78","Cluster_1"
"2472","GSM1772078028.39","Cluster_1"
"2473","GSM1772084021.42","Cluster_1"
"2474","GSM1772096161.14","Cluster_1"
"2475","GSM1772096127.29","Cluster_1"
"2476","GSM1772092008.47","Cluster_1"
"2477","GSM1772058147.79","Cluster_1"
"2478","GSM1772078017.49","Cluster_1"
"2479","GSM1772096127.30","Cluster_1"
"2480","GSM1772075309.43","Cluster_1"
"2481","GSM1772096126.36","Cluster_1"
"2482","GSM1772092005.30","Cluster_1"
"2483","GSM1772075317.38","Cluster_1"
"2484","GSM1772078028.40","Cluster_1"
"2485","GSM1772096168.38","Cluster_1"
"2486","GSM1772078018.49","Cluster_1"
"2487","GSM1772084017.41","Cluster_1"
"2488","GSM1772078028.41","Cluster_1"
"2489","GSM1772075305.46","Cluster_1"
"2490","GSM1772075304.45","Cluster_1"
"2491","GSM1772092005.31","Cluster_2"
"2492","GSM1772075305.47","Cluster_1"
"2493","GSM1772075310.49","Cluster_2"
"2494","GSM1772092013.38","Cluster_2"
"2495","GSM1772096128.40","Cluster_1"
"2496","GSM1772075309.44","Cluster_2"
"2497","GSM1772075319.20","Cluster_2"
"2498","GSM1772075309.45","Cluster_2"
"2499","GSM1772078028.42","Cluster_1"
"2500","GSM1772096127.31","Cluster_2"
"2501","GSM1772096158.17","Cluster_1"
"2502","GSM1772092011.30","Cluster_1"
"2503","GSM1772078017.50","Cluster_1"
"2504","GSM1772058147.80","Cluster_1"
"2505","GSM1772092013.39","Cluster_1"
"2506","GSM1772078030.49","Cluster_1"
"2507","GSM1772092012.44","Cluster_1"
"2508","GSM1772075305.48","Cluster_1"
"2509","GSM1772092008.48","Cluster_1"
"2510","GSM1772084021.43","Cluster_1"
"2511","GSM1772078023.25","Cluster_1"
"2512","GSM1772096128.41","Cluster_1"
"2513","GSM1772096168.39","Cluster_1"
"2514","GSM1772096173.26","Cluster_1"
"2515","GSM1772096135.34","Cluster_1"
"2516","GSM1772092011.31","Cluster_1"
"2517","GSM1772078016.50","Cluster_1"
"2518","GSM1772078017.51","Cluster_1"
"2519","GSM1772096158.18","Cluster_1"
"2520","GSM1772084017.42","Cluster_1"
"2521","GSM1772075305.49","Cluster_1"
"2522","GSM1772078013.44","Cluster_1"
"2523","GSM1772078017.52","Cluster_1"
"2524","GSM1772096158.19","Cluster_1"
"2525","GSM1772084014.28","Cluster_2"
"2526","GSM1772075309.46","Cluster_1"
"2527","GSM1772075317.39","Cluster_2"
"2528","GSM1772075310.50","Cluster_2"
"2529","GSM1772078014.44","Cluster_2"
"2530","GSM1772078018.50","Cluster_1"
"2531","GSM1772078023.26","Cluster_1"
"2532","GSM1772089187.28","Cluster_2"
"2533","GSM1772092005.32","Cluster_1"
"2534","GSM1772096126.37","Cluster_2"
"2535","GSM1772096101.39","Cluster_2"
"2536","GSM1772096133.34","Cluster_1"
"2537","GSM1772096171.36","Cluster_2"
"2538","GSM1772084017.43","Cluster_2"
"2539","GSM1772084021.44","Cluster_2"
"2540","GSM1772078029.39","Cluster_1"
"2541","GSM1772078029.40","Cluster_2"
"2542","GSM1772078014.45","Cluster_2"
"2543","GSM1772075317.40","Cluster_2"
"2544","GSM1772092004.29","Cluster_1"
"2545","GSM1772096127.32","Cluster_1"
"2546","GSM1772096099.42","Cluster_2"
"2547","GSM1772096138.51","Cluster_2"
"2548","GSM1772096171.37","Cluster_2"
"2549","GSM1772084021.45","Cluster_2"
"2550","GSM1772078016.51","Cluster_1"
"2551","GSM1772078016.52","Cluster_2"
"2552","GSM1772078022.39","Cluster_2"
"2553","GSM1772075304.46","Cluster_1"
"2554","GSM1772078028.43","Cluster_2"
"2555","GSM1772078017.53","Cluster_1"
"2556","GSM1772078018.51","Cluster_2"
"2557","GSM1772075317.41","Cluster_2"
"2558","GSM1772078030.50","Cluster_1"
"2559","GSM1772092005.33","Cluster_2"
"2560","GSM1772096100.46","Cluster_1"
"2561","GSM1772096101.40","Cluster_2"
"2562","GSM1772084020.23","Cluster_2"
"2563","GSM1772084021.46","Cluster_2"
"2564","GSM1772084021.47","Cluster_2"
"2565","GSM1772078014.46","Cluster_1"
"2566","GSM1772092009.26","Cluster_2"
"2567","GSM1772092011.32","Cluster_2"
"2568","GSM1772096102.22","Cluster_1"
"2569","GSM1772096172.32","Cluster_2"
"2570","GSM1772078016.53","Cluster_1"
"2571","GSM1772075310.51","Cluster_1"
"2572","GSM1772096139.28","Cluster_1"
"2573","GSM1772078018.52","Cluster_2"
"2574","GSM1772078016.54","Cluster_1"
"2575","GSM1772078014.47","Cluster_2"
"2576","GSM1772096099.43","Cluster_2"
"2577","GSM1772096145.31","Cluster_1"
"2578","GSM1772084014.29","Cluster_2"
"2579","GSM1772075309.47","Cluster_2"
"2580","GSM1772092010.33","Cluster_1"
"2581","GSM1772075304.47","Cluster_1"
"2582","GSM1772096096.26","Cluster_1"
"2583","GSM1772096132.51","Cluster_1"
"2584","GSM1772075319.23","Cluster_1"
"2585","GSM1772075309.48","Cluster_1"
"2586","GSM1772075319.25","Cluster_1"
"2587","GSM1772092010.34","Cluster_1"
"2588","GSM1772078017.54","Cluster_1"
"2589","GSM1772092011.33","Cluster_1"
"2590","GSM1772092011.34","Cluster_1"
